AlsoNoticed,BFROid,Class,County,Date,Environment,LocationDetails,Month,NearestRoad,NearestTown,NoName,Number of Records,Observed,OtherStories,OtherWitnesses,Season,SightingId,State,Submitted,TimeAndConditions,Title,URL,YearGroup,YearofSighting
,1064,Class A,St. Louis County,,The area was in the country. There was a field near by the trees It is very swampy. And there was a lake not even a half a mile away. We called the lake leaf lake.,"Chestnut Rd, near Gilbert, Minn, in St. Louis county.",Unknown,,,,1," In the Fall of 1991, I was coming home from a sports event and I was going down the road and I looked off to the right of the of the car. And I saw a creature running that was at least 8 or 9 feet tall.  It had very shaggy like hair. At first I thought t",,Coming home from a sporting event.,Fall,1702,Minnesota,"Submitted by witness T.S. on Sunday, February 01, 1998.",,A woman witnesses a 8-9 foot tall creature running.,http://www.bfro.net/GDB/show_report.asp?id=1064&PrinterFriendly=True,1991,1991
,4767,Class A,Perry County,,south of leaf river management area pine forest swamp At border of forrest and private land.,,Unknown,highway 26,Buzzard roost,,1,My brother and I were driving around at night looking for deer as we did often. He was driving.I spotted gold eyes to the left side of the road about eighty yards in front and ten yards off the road. It was standing with its back to a barbed wire fence in,two avid hunters scared from woods.also have heard an old woman was feeding a wild man behind her home in area.sounds crazy.,myself and brother,Fall,1814,Mississippi,"Submitted by witness on Wednesday, August 07, 2002.",around eleven pm.weather calm.,Brothers have nighttime sighting near Leaf River Wildlife Management Area,http://www.bfro.net/GDB/show_report.asp?id=4767&PrinterFriendly=True,1997,1997
,26962,Class A,Pemiscot County,,Hard wood forest and water,Two miles west of sunrise corner just acress the railroad tracks,Unknown,,Hornersville,,1, In the fall of the year 1961-1962 I was out behind our house in the field. It was just before dark I was throwing dirt clods up in the air in front of bats flying around and they would chase it till it would almost hit the ground. My dog was with me and,none,No,Fall,1759,Missouri,"Submitted by witness on Wednesday, December 02, 2009.",Late in the day almost dark,Childhood face to face encounter at dusk in the river bottoms of Bootheel,http://www.bfro.net/GDB/show_report.asp?id=26962&PrinterFriendly=True,1961,1961
,7288,Class A,Jasper County,,"Road is along river, dead-end, near old foundation of a mill? Above, on bluff is a house, nearly hidden by trees and brush.","Schoal Creek river, west side of the falls area",Unknown,McClelland Park Road,"Joplin, MO",,1," My sighting occurred many years ago, but few people would believe me, so I simply stopped telling people I actually saw the creature.<BR><BR>My boyfriend and I had driven down to the falls on Schoal Creek. The west side of the falls was accessed by a dir","A report in the Joplin Globe, including photo, was made of a house in Neosho, Mo, about 20 miles south of Joplin. It was winter, maybe 1972, or 1973. There were footprints on the porch and around the house.","Us, and possibly anyone in the boat.",Fall,1743,Missouri,"Submitted by witness on Thursday, October 30, 2003.","Clear night, moonlight",Teenagers see animal lying in the middle of the road near Schoal Creek.,http://www.bfro.net/GDB/show_report.asp?id=7288&PrinterFriendly=True,1972,1972
,1517,Class A,Glacier County,,the foothills of the rockies,the foothills of the rockies on the Blackfeet Reservation in Big Sky Country,Unknown,Unknown,Blackfeet Reservation,,1," I can hardly remember the date,but I do remember the events leading up to the sighting. It was a very warm fall day when my cousiins and myself decided to some huntng on horseback. The area that we hunted was the foothills of the rockies on the Blackfeet",,huntng on horseback,Fall,1821,Montana,"Submitted by witness on Thursday, August 20, 1998.",very warm fall day,Horse-riding witnesses see hairy bipedal animal cross trail on Blackfeet Reservation,http://www.bfro.net/GDB/show_report.asp?id=1517&PrinterFriendly=True,1982,1982
wasn''t able to pull the big rig over. No location. narrow 2 lane road.,21839,Class A,Ravalli County,,Fall. Clear weather.,Steep mountain side to our left. River to our right.,Unknown,SR93,Conner,,1," I drive truck for a living with my wife traveling with me.  My log books will verify place & time.  We saw a big foot sprint across the road on HWY 93 approximately between conner, MT  and lost trail pass/Cheif Joseph Pass.  I live in MT.... know what a",no,2. staring ahead at the road in front of us when it ran across the road in front of us.,Fall,1839,Montana,"Submitted by witness on Sunday, October 14, 2007.",Will have to go back and look at my log books to report exact date. Time was about 7-8pm.,Trucker couple report daytime road-crossing sighting near Sula,http://www.bfro.net/GDB/show_report.asp?id=21839&PrinterFriendly=True,2005,2005
did not stick around although afterward I wished I had gotten out and followed it but I was not equipped or properly armed.,1149,Class A,Gage County,,"Across highway 77, in Nebraska, just north of a unnamed creek with a small steel bridge near Blue Springs, Nebraska. Creature was in full view for less than five seconds, it moved with a purpose.","Southbound on highway 77, near Blue Springs, Nebraska,",Unknown,Highway 77,Blue Springs,,1," While traveling southbound on highway 77, near Blue Springs, Nebraska, I encountered a very large bi-pedal creature. As I came around a gentle left curve in the road, this creature stepped up out of the ditch on my side and with one stride was upon the r",,"yes a car coming from the south, also saw it, I confirmed this by asking them as we both crept by the spot in the road. We were both driving, myself southbound and they were northbound.",Fall,1924,Nebraska,"Submitted by witness on Saturday, July 04, 1998.",,Late Afternoon sighting by motorist near Blue Springs,http://www.bfro.net/GDB/show_report.asp?id=1149&PrinterFriendly=True,1974,1974
As stated earlier. The previous day I heard a scream It was very long and loud almost like a womans scream. I thought someone fell off of one of the cliffs in the area. When I described the scream to people the said it was a bobcat. It may have been. i do,1152,Class A,Knox County,,Edge of ravine approx. 250 yards from river. Moderate to Heavy wooded area. Chalk rock cliffs and marsh area.,Bazile Creek State Wildlife Management Area. Along Missouri River,Unknown,US 12,Santee,,1," Approximatley 40 yards away standing on the edge of a ravine. Hight difficult to estimate because of standing a little down hill. somewhere around 7ft. Gray hair over entire body. muscular very thick neck. Was standing very erect, turning head side to si",,A friend of mine hunting with me. As described above. He will not talk about it. For fear of being ridiculed.,Fall,1927,Nebraska,"Submitted by witness on Tuesday, December 28, 1999.",it was about an hour before sunset,Hunter has evening sighting near Bazile Creek State Wildlife Management Area,http://www.bfro.net/GDB/show_report.asp?id=1152&PrinterFriendly=True,1979,1979
,11168,Class A,Burlington County,,the road is rural dotted by houses here and there but in spots is very wooded. If you come to open fields it passed where we spotted the creature. It ran from in front of a house that has several trees in front of it. It disappered into thick brush across,Take US 195 and get off the exit for route 130 south toward bordentown. At the light for Groville Rd you make a left. Go down until you come to Hogback rd. Make a right. The road will go straight for a while. Where it bends around to the left that is the,Unknown,Hogback Rd,Bordentown Nj,,1,"   In the fall of 2003 my husband and I were living in Bordentown NJ. We were on our way home from Yardville NJ, driving down Hogback Rd heading towards Ward Ave. This road is located in Crosswicks NJ. <BR><BR>As we came around a bend in the road we notic",no,just my husband and I.,Fall,1942,New Jersey,"Submitted by witness on Monday, April 04, 2005.","Being that this was 2 and half years ago, we do not remember the exact time. However it was roughly between 11:30pm and 1:00am. It was a very clear night and the moon was bright, between the moon light and car lights we could see very well.",Late night sighting by motorists in Crosswicks,http://www.bfro.net/GDB/show_report.asp?id=11168&PrinterFriendly=True,2003,2003
,10918,Class A,Passaic County,,hard woods,Little mountaininess very rocky,Unknown,Sky line dr.,West Milford,,1," I don''t know what I saw, but I have been hunting the woods of New Jersey for over 16 years, and I have never come across a thing like this.  <BR><BR>I got to my tree stand just before light as I do every time I hunt the mornings.  It was the rut, when b",no not really,none,Fall,1968,New Jersey,"Submitted by witness on Friday, March 11, 2005.",morning crisp clear lighting,Hunter has early morning encounter 8 miles north of Riverdale,http://www.bfro.net/GDB/show_report.asp?id=10918&PrinterFriendly=True,2004,2004
,1406,Class A,Broome County,,Our property is composed of fields that have grown in and woods. A creek runs through the property and where the sighting took place the creek has worn the rock down so the creek bed is a good 4 feet below your feet. Where I was standing was about 50 yard,just north of Glen Aubrey,Unknown,,,,1," This occurred while I was just standing enjoying the view of the woods not far from my house,  I had my dog with me and I was not actually in the woods myself but across the creek from the woods.  Whatever it was, was just a sighting.  Nothing was found,",,,Fall,2031,New York,"Submitted by witness on Friday, October 03, 1997.",Just taking a walk with my dog. Thank you for having a place where I could tell someone about this.,Witness spots legs of a large bipedal creature from a distance of 100 feet,http://www.bfro.net/GDB/show_report.asp?id=1406&PrinterFriendly=True,1985,1985
My girlfriend was very scared and would not let me leave the car to check the footprints.,3333,Class A,Macon County,,Very remote.,"Western N.C. Between Cullowee and Franklin. The area is now known as Panthertown valley. The area was a very remote dirt road in the mountains. We had traveled down several and even been turned away from one, by a man with a shotgun.",Unknown,,Between Cullowee and Franklin.,,1," My girlfriend and I were riding the backroads when I noticed  some small pine trees moving. Initially I thought it was the was the wind, but suddenly a figure emerged. My girlfriend grabbed my arm in fear. We were confronted by a large creature crossing",,"She was riding, talking and checking out new roads.",Fall,1875,North Carolina,"Submitted by witness on Thursday, September 17, 1998.",11:30 PM,Large creature turned and stared at couple,http://www.bfro.net/GDB/show_report.asp?id=3333&PrinterFriendly=True,1973,1973
,8017,Class A,Vinton County,,Deep forrest with a lot of pine trees. Today the same area has been clear cut. This happened in the Experimental Forest owned by Mead Corporation.,Take State Route 160 out of Hamden and go east for about a 10 minute drive. You''ll pass State Route 324 as you are going. Then there will be a gravel road on the left hand side that says Experimental Forest road. You turn left on it. go straight and you',Unknown,State Route 160,Dundas,,1," My Mother, Father and I were on a family drive in the fall of 1986 or 1987. I''m still not to for sure which year, but I know it happened in Vinton County, Ohio. We were on a road called Experimental Forest Road just east of Hamden off of State Route 160",My uncle claimed to find a single large humanlike footprint in the same general area while hunting a few years earlier. He told us this after our family had the sighting.,My mother and father.,Fall,2329,Ohio,"Submitted by witness on Tuesday, February 17, 2004.",It was evening time around 5 PM.,"A family is shocked to see a large, hairy creature run across a forest road with a pack of dogs in pursuit",http://www.bfro.net/GDB/show_report.asp?id=8017&PrinterFriendly=True,1986,1986
